secCode,年度,ESGスコア
8945,2021,3.94
8945,2022,4.82
8945,2023,1.02
8945,2024,1.98
8945,2025,3.63
8946,2021,2.75
8946,2022,1.45
8946,2023,4.12
8946,2024,1.19
8946,2025,3.18
8995,2021,3.25
8995,2022,3.54
8995,2023,2.26
8995,2024,1.09
8995,2025,4.56
8996,2021,4.72
8996,2022,2.93
8996,2023,1.08
8996,2024,3.32
8996,2025,2.26
8999,2021,1.73
8999,2022,1.68
8999,2023,1.72
8999,2024,2.32
8999,2025,2.12
9001,2021,4.35
9001,2022,2.98
9001,2023,2.71
9001,2024,1.58
9001,2025,4.5
9003,2021,1.22
9003,2022,1.96
9003,2023,3.49
9003,2024,3.81
9003,2025,4.2
9005,2021,2.64
9005,2022,2.39
9005,2023,2.15
9005,2024,3.27
9005,2025,2.39
9006,2021,2.31
9006,2022,1.07
9006,2023,4.79
9006,2024,1.24
9006,2025,2.08
9007,2021,4.69
9007,2022,3.94
9007,2023,3.31
9007,2024,3.64
9007,2025,1.39
9008,2021,4.23
9008,2022,2.0
9008,2023,4.82
9008,2024,1.93
9008,2025,3.5
9009,2021,3.18
9009,2022,1.57
9009,2023,2.45
9009,2024,4.13
9009,2025,1.85
9010,2021,4.85
9010,2022,2.18
9010,2023,3.51
9010,2024,3.48
9010,2025,2.88
9012,2021,3.62
9012,2022,3.97
9012,2023,3.48
9012,2024,3.24
9012,2025,3.43
9017,2021,2.61
9017,2022,1.28
9017,2023,1.64
9017,2024,3.43
9017,2025,4.71
9020,2021,1.1
9020,2022,3.18
9020,2023,2.01
9020,2024,3.25
9020,2025,4.0
9021,2021,3.94
9021,2022,3.9
9021,2023,4.12
9021,2024,1.29
9021,2025,3.04
9022,2021,2.05
9022,2022,4.69
9022,2023,4.13
9022,2024,1.43
9022,2025,1.97
9023,2021,2.82
9023,2022,4.85
9023,2023,1.44
9023,2024,3.27
9023,2025,2.37
9024,2021,3.59
9024,2022,3.59
9024,2023,1.96
9024,2024,4.14
9024,2025,1.37
9025,2021,4.27
9025,2022,1.85
9025,2023,3.36
9025,2024,2.39
9025,2025,3.44
9028,2021,2.07
9028,2022,3.28
9028,2023,1.03
9028,2024,2.5
9028,2025,4.31
9029,2021,2.85
9029,2022,3.0
9029,2023,3.49
9029,2024,2.74
9029,2025,4.47
9031,2021,2.61
9031,2022,4.77
9031,2023,4.51
9031,2024,2.68
9031,2025,2.46
9033,2021,3.71
9033,2022,4.02
9033,2023,1.74
9033,2024,1.96
9033,2025,1.59
9034,2021,4.04
9034,2022,3.86
9034,2023,1.76
9034,2024,3.15
9034,2025,4.06
9036,2021,4.79
9036,2022,1.71
9036,2023,2.22
9036,2024,2.39
9036,2025,3.5
9037,2021,1.55
9037,2022,1.77
9037,2023,4.12
9037,2024,3.17
9037,2025,1.64
9039,2021,2.55
9039,2022,1.54
9039,2023,2.45
9039,2024,2.6
9039,2025,1.45
9041,2021,1.24
9041,2022,4.53
9041,2023,4.55
9041,2024,1.01
9041,2025,3.56
9042,2021,1.37
9042,2022,4.24
9042,2023,4.52
9042,2024,3.47
9042,2025,3.45
9044,2021,2.49
9044,2022,2.0
9044,2023,3.0
9044,2024,1.53
9044,2025,3.69
9045,2021,2.88
9045,2022,1.71
9045,2023,3.35
9045,2024,4.18
9045,2025,3.36
9046,2021,3.12
9046,2022,4.39
9046,2023,1.04
9046,2024,3.47
9046,2025,2.64
9048,2021,1.77
9048,2022,4.92
9048,2023,2.62
9048,2024,2.34
9048,2025,1.68
9049,2021,4.99
9049,2022,4.42
9049,2023,1.28
9049,2024,3.26
9049,2025,1.59
9051,2021,3.86
9051,2022,2.94
9051,2023,1.44
9051,2024,3.23
9051,2025,4.64
9052,2021,2.36
9052,2022,1.2
9052,2023,4.78
9052,2024,1.57
9052,2025,2.9
9057,2021,3.18
9057,2022,1.95
9057,2023,1.71
9057,2024,1.45
9057,2025,1.28
9059,2021,3.03
9059,2022,4.37
9059,2023,1.51
9059,2024,3.8
9059,2025,2.65
9060,2021,1.14
9060,2022,3.14
9060,2023,2.01
9060,2024,3.42
9060,2025,2.4
9063,2021,3.67
9063,2022,4.67
9063,2023,1.98
9063,2024,4.76
9063,2025,1.82
9064,2021,1.28
9064,2022,1.77
9064,2023,4.26
9064,2024,3.71
9064,2025,4.88
9065,2021,3.84
9065,2022,2.65
9065,2023,4.57
9065,2024,4.83
9065,2025,4.17
9067,2021,3.23
9067,2022,4.3
9067,2023,1.72
9067,2024,4.6
9067,2025,5.0
9068,2021,3.66
9068,2022,1.78
9068,2023,1.58
9068,2024,4.84
9068,2025,4.49
9069,2021,3.99
9069,2022,4.8
9069,2023,3.01
9069,2024,4.55
9069,2025,1.65
9072,2021,1.73
9072,2022,3.05
9072,2023,2.33
9072,2024,2.73
9072,2025,4.19
9073,2021,1.21
9073,2022,3.88
9073,2023,1.35
9073,2024,4.39
9073,2025,1.81
9074,2021,3.94
9074,2022,3.37
9074,2023,2.54
9074,2024,2.07
9074,2025,1.23
9075,2021,2.41
9075,2022,1.8
9075,2023,1.54
9075,2024,3.95
9075,2025,1.85
9076,2021,1.89
9076,2022,2.36
9076,2023,2.85
9076,2024,3.05
9076,2025,3.66
9081,2021,3.35
9081,2022,2.93
9081,2023,2.58
9081,2024,2.06
9081,2025,3.84
9082,2021,2.27
9082,2022,4.4
9082,2023,3.34
9082,2024,3.54
9082,2025,3.04
9083,2021,4.71
9083,2022,2.69
9083,2023,2.71
9083,2024,4.57
9083,2025,3.42
9087,2021,2.8
9087,2022,2.05
9087,2023,1.98
9087,2024,4.21
9087,2025,2.12
9090,2021,1.02
9090,2022,1.08
9090,2023,4.91
9090,2024,3.24
9090,2025,2.96
9101,2021,4.67
9101,2022,2.41
9101,2023,4.18
9101,2024,3.89
9101,2025,2.91
9104,2021,4.1
9104,2022,4.86
9104,2023,1.8
9104,2024,1.07
9104,2025,4.29
9107,2021,2.61
9107,2022,3.18
9107,2023,1.89
9107,2024,4.37
9107,2025,3.88
9110,2021,4.81
9110,2022,2.9
9110,2023,4.91
9110,2024,3.04
9110,2025,3.49
9115,2021,3.7
9115,2022,2.96
9115,2023,3.25
9115,2024,1.89
9115,2025,2.45
9119,2021,3.81
9119,2022,1.16
9119,2023,3.8
9119,2024,2.22
9119,2025,2.09
9127,2021,3.77
9127,2022,1.86
9127,2023,4.85
9127,2024,4.96
9127,2025,2.83
9130,2021,2.61
9130,2022,1.32
9130,2023,4.11
9130,2024,1.65
9130,2025,4.73
9142,2021,4.96
9142,2022,1.49
9142,2023,3.73
9142,2024,2.86
9142,2025,3.16
9143,2021,1.72
9143,2022,3.89
9143,2023,1.67
9143,2024,4.54
9143,2025,2.82
9145,2021,3.54
9145,2022,4.69
9145,2023,3.95
9145,2024,3.16
9145,2025,2.61
9146,2021,2.85
9146,2022,2.37
9146,2023,4.78
9146,2024,2.01
9146,2025,2.64
9147,2021,4.11
9147,2022,2.46
9147,2023,4.55
9147,2024,1.97
9147,2025,1.13
9149,2021,3.52
9149,2022,3.03
9149,2023,4.73
9149,2024,2.69
9149,2025,1.54
9156,2021,2.32
9156,2022,2.57
9156,2023,3.33
9156,2024,2.1
9156,2025,3.2
9158,2021,4.63
9158,2022,2.69
9158,2023,3.61
9158,2024,1.92
9158,2025,4.21
9159,2021,2.08
9159,2022,3.32
9159,2023,2.2
9159,2024,1.27
9159,2025,2.28
9160,2021,1.85
9160,2022,4.57
9160,2023,2.06
9160,2024,4.9
9160,2025,2.97
9162,2021,1.88
9162,2022,2.57
9162,2023,1.73
9162,2024,4.33
9162,2025,1.48
9163,2021,4.49
9163,2022,1.18
9163,2023,2.2
9163,2024,1.56
9163,2025,3.74
9165,2021,3.05
9165,2022,4.76
9165,2023,2.46
9165,2024,1.16
9165,2025,4.05
9166,2021,3.32
9166,2022,4.31
9166,2023,2.7
9166,2024,3.95
9166,2025,1.68
9168,2021,5.0
9168,2022,1.69
9168,2023,4.32
9168,2024,1.85
9168,2025,4.13
9169,2021,4.45
9169,2022,4.51
9169,2023,2.9
9169,2024,2.72
9169,2025,4.34
9171,2021,3.32
9171,2022,3.49
9171,2023,1.94
9171,2024,2.78
9171,2025,2.48
9173,2021,3.66
9173,2022,1.79
9173,2023,2.62
9173,2024,4.39
9173,2025,3.19
9193,2021,4.58
9193,2022,1.93
9193,2023,2.76
9193,2024,3.0
9193,2025,2.6
9201,2021,3.74
9201,2022,1.59
9201,2023,3.08
9201,2024,1.56
9201,2025,3.52
9202,2021,4.32
9202,2022,1.08
9202,2023,2.83
9202,2024,2.97
9202,2025,3.88
92025,2021,1.3
92025,2022,2.62
92025,2023,4.14
92025,2024,3.13
92025,2025,4.0
9204,2021,2.46
9204,2022,4.68
9204,2023,1.31
9204,2024,1.36
9204,2025,3.11
9206,2021,2.88
9206,2022,3.55
9206,2023,1.92
9206,2024,1.9
9206,2025,4.0
9211,2021,2.17
9211,2022,3.91
9211,2023,3.56
9211,2024,1.33
9211,2025,3.84
9212,2021,4.52
9212,2022,4.27
9212,2023,1.04
9212,2024,3.16
9212,2025,4.65
9213,2021,3.39
9213,2022,2.16
9213,2023,1.78
9213,2024,3.74
9213,2025,4.09
9214,2021,4.65
9214,2022,4.62
9214,2023,2.36
9214,2024,3.42
9214,2025,1.41
9215,2021,1.38
9215,2022,1.29
9215,2023,4.71
9215,2024,1.61
9215,2025,2.93
9216,2021,2.73
9216,2022,2.3
9216,2023,3.15
9216,2024,1.01
9216,2025,2.52
9218,2021,2.92
9218,2022,4.21
9218,2023,3.8
9218,2024,4.4
9218,2025,2.51
9219,2021,1.56
9219,2022,2.6
9219,2023,4.85
9219,2024,1.86
9219,2025,1.7
9220,2021,4.78
9220,2022,4.8
9220,2023,1.6
9220,2024,4.08
9220,2025,2.72
9221,2021,2.97
9221,2022,2.99
9221,2023,4.87
9221,2024,1.74
9221,2025,4.09
9222,2021,1.02
9222,2022,3.51
9222,2023,3.61
9222,2024,4.01
9222,2025,4.7
9223,2021,4.02
9223,2022,3.93
9223,2023,2.02
9223,2024,4.97
9223,2025,2.87
9225,2021,2.67
9225,2022,3.01
9225,2023,2.58
9225,2024,3.37
9225,2025,2.4
9226,2021,1.96
9226,2022,4.71
9226,2023,4.71
9226,2024,2.98
9226,2025,4.85
9227,2021,2.66
9227,2022,2.55
9227,2023,4.67
9227,2024,3.53
9227,2025,4.05
9229,2021,2.65
9229,2022,2.63
9229,2023,1.33
9229,2024,4.87
9229,2025,1.91
9233,2021,2.98
9233,2022,1.46
9233,2023,3.59
9233,2024,2.56
9233,2025,4.07
9235,2021,3.11
9235,2022,1.52
9235,2023,1.04
9235,2024,1.85
9235,2025,3.9
9236,2021,4.31
9236,2022,2.37
9236,2023,3.14
9236,2024,1.96
9236,2025,4.52
9237,2021,4.86
9237,2022,4.01
9237,2023,1.36
9237,2024,2.75
9237,2025,4.96
9238,2021,1.92
9238,2022,3.68
9238,2023,4.75
9238,2024,4.09
9238,2025,3.44
9239,2021,3.03
9239,2022,4.72
9239,2023,2.58
9239,2024,4.61
9239,2025,2.72
9240,2021,4.03
9240,2022,4.66
9240,2023,3.2
9240,2024,2.24
9240,2025,1.2
9241,2021,4.24
9241,2022,3.49
9241,2023,2.05
9241,2024,4.51
9241,2025,4.68
9242,2021,4.55
9242,2022,3.41
9242,2023,4.91
9242,2024,4.5
9242,2025,1.42
9243,2021,4.92
9243,2022,3.2
9243,2023,4.68
9243,2024,4.04
9243,2025,3.59
9244,2021,2.31
9244,2022,1.11
9244,2023,2.11
9244,2024,3.74
9244,2025,4.45
9245,2021,1.01
9245,2022,1.83
9245,2023,3.69
9245,2024,2.13
9245,2025,1.57
9246,2021,1.33
9246,2022,3.55
9246,2023,3.38
9246,2024,4.43
9246,2025,2.26
9247,2021,1.55
9247,2022,4.2
9247,2023,4.95
9247,2024,2.44
9247,2025,4.46
9248,2021,4.05
9248,2022,4.65
9248,2023,2.7
9248,2024,1.41
9248,2025,1.47
9249,2021,4.05
9249,2022,4.45
9249,2023,2.83
9249,2024,1.24
9249,2025,1.27
9250,2021,3.39
9250,2022,4.67
9250,2023,2.6
9250,2024,3.6
9250,2025,3.17
9251,2021,4.56
9251,2022,4.33
9251,2023,1.8
9251,2024,3.71
9251,2025,4.39
9252,2021,4.72
9252,2022,3.36
9252,2023,1.7
9252,2024,3.23
9252,2025,3.66
9253,2021,2.09
9253,2022,4.89
9253,2023,1.92
9253,2024,4.65
9253,2025,2.7
9254,2021,1.0
9254,2022,3.17
9254,2023,3.51
9254,2024,4.48
9254,2025,3.16
9256,2021,1.38
9256,2022,4.71
9256,2023,3.26
9256,2024,2.09
9256,2025,4.6
9257,2021,1.48
9257,2022,1.39
9257,2023,3.14
9257,2024,3.5
9257,2025,3.04
9258,2021,4.72
9258,2022,2.05
9258,2023,4.96
9258,2024,1.08
9258,2025,1.47
9259,2021,1.74
9259,2022,1.32
9259,2023,2.75
9259,2024,4.46
9259,2025,4.28
9262,2021,3.98
9262,2022,1.03
9262,2023,4.46
9262,2024,2.59
9262,2025,3.93
9264,2021,3.91
9264,2022,1.71
9264,2023,3.06
9264,2024,4.7
9264,2025,2.05
9265,2021,3.86
9265,2022,4.83
9265,2023,2.44
9265,2024,2.55
9265,2025,2.81
9267,2021,4.24
9267,2022,2.76
9267,2023,2.94
9267,2024,1.89
9267,2025,4.95
9268,2021,4.57
9268,2022,3.4
9268,2023,4.84
9268,2024,3.75
9268,2025,4.84
9270,2021,1.65
9270,2022,1.9
9270,2023,4.54
9270,2024,2.68
9270,2025,2.48
9271,2021,4.02
9271,2022,3.52
9271,2023,2.38
9271,2024,2.59
9271,2025,2.63
9272,2021,1.51
9272,2022,1.92
9272,2023,3.15
9272,2024,4.13
9272,2025,2.68
9273,2021,2.53
9273,2022,3.6
9273,2023,1.63
9273,2024,2.52
9273,2025,1.83
9274,2021,3.61
9274,2022,1.45
9274,2023,2.79
9274,2024,3.38
9274,2025,4.33
9278,2021,3.9
9278,2022,4.77
9278,2023,3.72
9278,2024,2.4
9278,2025,1.93
9279,2021,1.23
9279,2022,2.11
9279,2023,1.55
9279,2024,2.48
9279,2025,3.81
9301,2021,3.77
9301,2022,2.27
9301,2023,3.03
9301,2024,1.87
9301,2025,3.01
9302,2021,3.04
9302,2022,2.21
9302,2023,2.04
9302,2024,4.92
9302,2025,3.15
9303,2021,3.25
9303,2022,1.03
9303,2023,1.73
9303,2024,2.43
9303,2025,4.86
9304,2021,1.7
9304,2022,2.21
9304,2023,4.96
9304,2024,2.92
9304,2025,2.27
9305,2021,3.54
9305,2022,2.99
9305,2023,4.83
9305,2024,1.33
9305,2025,4.16
9306,2021,2.12
9306,2022,4.23
9306,2023,4.39
9306,2024,4.4
9306,2025,4.47
9307,2021,3.87
9307,2022,1.57
9307,2023,1.21
9307,2024,2.36
9307,2025,2.98
9308,2021,2.21
9308,2022,3.97
9308,2023,3.89
9308,2024,4.89
9308,2025,2.6
9310,2021,4.14
9310,2022,3.96
9310,2023,4.95
9310,2024,4.09
9310,2025,2.13
9311,2021,1.06
9311,2022,4.87
9311,2023,3.86
9311,2024,4.25
9311,2025,4.17
9312,2021,3.94
9312,2022,4.01
9312,2023,4.72
9312,2024,4.66
9312,2025,2.52
9313,2021,1.12
9313,2022,1.15
9313,2023,2.79
9313,2024,4.34
9313,2025,4.39
9319,2021,2.62
9319,2022,2.21
9319,2023,3.03
9319,2024,4.33
9319,2025,3.55
9322,2021,1.56
9322,2022,2.45
9322,2023,3.22
9322,2024,3.15
9322,2025,4.32
9324,2021,4.73
9324,2022,1.4
9324,2023,1.9
9324,2024,2.57
9324,2025,2.19
9325,2021,2.63
9325,2022,1.16
9325,2023,1.26
9325,2024,4.35
9325,2025,1.41
9326,2021,4.3
9326,2022,2.23
9326,2023,2.24
9326,2024,1.4
9326,2025,1.05
9327,2021,2.42
9327,2022,4.34
9327,2023,4.68
9327,2024,1.25
9327,2025,1.12
9330,2021,1.64
9330,2022,4.07
9330,2023,1.82
9330,2024,1.92
9330,2025,4.56
9331,2021,4.5
9331,2022,3.68
9331,2023,1.66
9331,2024,2.52
9331,2025,1.94
9332,2021,3.69
9332,2022,4.12
9332,2023,1.57
9332,2024,4.59
9332,2025,2.85
9334,2021,4.18
9334,2022,1.21
9334,2023,2.44
9334,2024,1.06
9334,2025,3.87
9335,2021,1.32
9335,2022,2.35
9335,2023,4.13
9335,2024,4.0
9335,2025,3.56
9336,2021,3.78
9336,2022,3.6
9336,2023,3.57
9336,2024,2.4
9336,2025,1.11
9337,2021,2.77
9337,2022,1.18
9337,2023,2.88
9337,2024,2.86
9337,2025,1.71
9338,2021,4.14
9338,2022,3.82
9338,2023,3.24
9338,2024,4.7
9338,2025,2.15
9339,2021,2.05
9339,2022,1.73
9339,2023,3.18
9339,2024,1.82
9339,2025,4.48
9340,2021,2.22
9340,2022,2.96
9340,2023,3.12
9340,2024,2.23
9340,2025,3.95
9341,2021,3.77
9341,2022,4.04
9341,2023,3.42
9341,2024,2.84
9341,2025,2.8
9342,2021,3.87
9342,2022,2.51
9342,2023,2.75
9342,2024,1.65
9342,2025,3.72
9343,2021,1.31
9343,2022,4.96
9343,2023,1.57
9343,2024,2.53
9343,2025,1.95
9344,2021,2.16
9344,2022,2.29
9344,2023,3.87
9344,2024,1.71
9344,2025,2.06
9345,2021,1.4
9345,2022,2.33
9345,2023,4.76
9345,2024,2.52
9345,2025,4.11
9346,2021,2.85
9346,2022,2.8
9346,2023,4.3
9346,2024,1.11
9346,2025,4.46
9347,2021,2.94
9347,2022,2.4
9347,2023,4.63
9347,2024,2.36
9347,2025,4.91
9348,2021,4.75
9348,2022,2.07
9348,2023,2.36
9348,2024,4.25
9348,2025,1.78
9351,2021,3.93
9351,2022,1.52
9351,2023,1.82
9351,2024,3.0
9351,2025,3.98
9353,2021,3.96
9353,2022,3.44
9353,2023,2.09
9353,2024,2.66
9353,2025,1.98
9355,2021,2.11
9355,2022,2.29
9355,2023,3.4
9355,2024,1.83
9355,2025,1.17
9360,2021,3.77
9360,2022,1.09
9360,2023,4.88
9360,2024,2.4
9360,2025,1.03
9361,2021,4.54
9361,2022,3.4
9361,2023,4.27
9361,2024,2.74
9361,2025,2.42
9362,2021,3.62
9362,2022,2.62
9362,2023,3.22
9362,2024,2.11
9362,2025,2.33
9363,2021,1.33
9363,2022,4.13
9363,2023,2.4
9363,2024,4.9
9363,2025,2.04
9364,2021,2.9
9364,2022,2.22
9364,2023,3.78
9364,2024,4.23
9364,2025,2.95
9365,2021,2.47
9365,2022,3.98
9365,2023,1.77
9365,2024,3.4
9365,2025,3.93
9366,2021,2.08
9366,2022,3.62
9366,2023,3.94
9366,2024,1.47
9366,2025,2.3
9367,2021,2.63
9367,2022,4.1
9367,2023,3.27
9367,2024,2.8
9367,2025,2.28
9368,2021,1.02
9368,2022,1.08
9368,2023,1.96
9368,2024,1.47
9368,2025,1.48
9369,2021,3.41
9369,2022,3.42
9369,2023,1.18
9369,2024,3.38
9369,2025,1.58
9376,2021,2.51
9376,2022,4.96
9376,2023,3.09
9376,2024,1.14
9376,2025,2.39
9380,2021,3.68
9380,2022,1.9
9380,2023,4.86
9380,2024,2.7
9380,2025,1.08
9381,2021,3.16
9381,2022,3.7
9381,2023,2.82
9381,2024,4.71
9381,2025,4.61
9385,2021,1.56
9385,2022,1.32
9385,2023,2.25
9385,2024,3.43
9385,2025,3.41
9399,2021,2.09
9399,2022,4.8
9399,2023,2.23
9399,2024,4.22
9399,2025,4.33
9401,2021,1.39
9401,2022,1.93
9401,2023,1.86
9401,2024,4.68
9401,2025,2.4
9404,2021,4.35
9404,2022,2.91
9404,2023,2.83
9404,2024,4.61
9404,2025,2.76
9405,2021,3.98
9405,2022,2.7
9405,2023,1.41
9405,2024,1.21
9405,2025,1.83
9408,2021,3.89
9408,2022,2.49
9408,2023,2.82
9408,2024,1.41
9408,2025,3.49
9409,2021,4.21
9409,2022,3.5
9409,2023,4.94
9409,2024,1.07
9409,2025,1.06
9412,2021,3.0
9412,2022,2.07
9412,2023,3.75
9412,2024,4.17
9412,2025,1.41
9413,2021,4.67
9413,2022,1.12
9413,2023,3.75
9413,2024,2.54
9413,2025,3.67
9414,2021,1.39
9414,2022,4.75
9414,2023,4.75
9414,2024,3.08
9414,2025,3.04
9416,2021,3.54
9416,2022,3.32
9416,2023,3.17
9416,2024,3.36
9416,2025,4.43
9417,2021,3.44
9417,2022,1.78
9417,2023,4.66
9417,2024,1.86
9417,2025,1.66
9418,2021,4.99
9418,2022,1.85
9418,2023,1.4
9418,2024,3.25
9418,2025,4.31
9419,2021,1.24
9419,2022,2.96
9419,2023,1.27
9419,2024,2.71
9419,2025,2.38
9421,2021,1.55
9421,2022,4.72
9421,2023,3.54
9421,2024,4.37
9421,2025,4.62
9423,2021,4.72
9423,2022,3.99
9423,2023,2.23
9423,2024,4.32
9423,2025,3.08
9424,2021,2.09
9424,2022,2.54
9424,2023,2.2
9424,2024,2.86
9424,2025,4.13
9425,2021,2.94
9425,2022,2.07
9425,2023,1.35
9425,2024,4.42
9425,2025,2.67
9428,2021,2.77
9428,2022,4.05
9428,2023,4.4
9428,2024,3.04
9428,2025,3.53
9432,2021,1.96
9432,2022,4.74
9432,2023,3.27
9432,2024,3.88
9432,2025,1.46
9433,2021,3.55
9433,2022,2.48
9433,2023,2.8
9433,2024,3.73
9433,2025,4.19
9434,2021,2.4
9434,2022,4.49
9434,2023,1.88
9434,2024,3.25
9434,2025,1.61
94345,2021,2.16
94345,2022,4.58
94345,2023,1.05
94345,2024,4.66
94345,2025,2.31
94346,2021,3.78
94346,2022,1.37
94346,2023,3.57
94346,2024,4.64
94346,2025,3.22
9435,2021,2.45
9435,2022,4.17
9435,2023,3.85
9435,2024,1.47
9435,2025,3.66
9436,2021,3.66
9436,2022,4.01
9436,2023,2.27
9436,2024,2.61
9436,2025,4.84
9438,2021,3.29
9438,2022,3.03
9438,2023,4.95
9438,2024,1.92
9438,2025,2.59
9439,2021,4.04
9439,2022,3.85
9439,2023,4.87
9439,2024,3.62
9439,2025,2.25
9441,2021,2.59
9441,2022,1.36
9441,2023,4.69
9441,2024,1.51
9441,2025,3.18
9444,2021,2.61
9444,2022,1.54
9444,2023,2.17
9444,2024,3.53
9444,2025,1.13
9445,2021,4.86
9445,2022,4.64
9445,2023,1.34
9445,2024,4.47
9445,2025,2.31
9446,2021,1.27
9446,2022,2.22
9446,2023,4.24
9446,2024,3.66
9446,2025,1.95
9449,2021,3.88
9449,2022,3.83
9449,2023,3.97
9449,2024,3.16
9449,2025,4.28
9450,2021,3.57
9450,2022,1.5
9450,2023,4.24
9450,2024,2.3
9450,2025,3.82
9466,2021,3.7
9466,2022,2.34
9466,2023,1.65
9466,2024,3.78
9466,2025,4.4
9467,2021,4.35
9467,2022,3.51
9467,2023,1.91
9467,2024,2.26
9467,2025,4.02
9468,2021,2.64
9468,2022,3.93
9468,2023,2.24
9468,2024,1.03
9468,2025,3.41
9470,2021,3.4
9470,2022,3.51
9470,2023,2.07
9470,2024,4.24
9470,2025,2.95
9474,2021,4.05
9474,2022,3.44
9474,2023,2.66
9474,2024,3.72
9474,2025,3.3
9475,2021,3.04
9475,2022,3.59
9475,2023,1.34
9475,2024,4.64
9475,2025,2.34
9476,2021,1.9
9476,2022,4.09
9476,2023,1.92
9476,2024,4.98
9476,2025,2.68
9478,2021,2.19
9478,2022,1.25
9478,2023,1.17
9478,2024,1.38
9478,2025,1.02
9501,2021,2.31
9501,2022,2.24
9501,2023,2.72
9501,2024,1.93
9501,2025,1.25
9502,2021,1.28
9502,2022,1.73
9502,2023,2.27
9502,2024,1.59
9502,2025,2.46
9503,2021,4.69
9503,2022,2.05
9503,2023,1.67
9503,2024,3.66
9503,2025,2.96
9504,2021,1.19
9504,2022,4.15
9504,2023,3.86
9504,2024,4.91
9504,2025,4.75
9505,2021,3.34
9505,2022,3.74
9505,2023,2.64
9505,2024,4.55
9505,2025,3.21
9506,2021,2.3
9506,2022,1.04
9506,2023,3.35
9506,2024,3.1
9506,2025,4.25
9507,2021,1.75
9507,2022,4.26
9507,2023,1.06
9507,2024,3.35
9507,2025,2.59
9508,2021,2.33
9508,2022,2.73
9508,2023,1.89
9508,2024,1.73
9508,2025,4.22
9509,2021,1.91
9509,2022,3.95
9509,2023,3.85
9509,2024,1.13
9509,2025,4.52
9511,2021,4.16
9511,2022,4.18
9511,2023,4.24
9511,2024,3.33
9511,2025,4.97
9513,2021,1.72
9513,2022,1.29
9513,2023,3.82
9513,2024,2.18
9513,2025,3.43
9514,2021,2.57
9514,2022,2.33
9514,2023,4.57
9514,2024,1.57
9514,2025,1.76
9517,2021,3.67
9517,2022,4.13
9517,2023,4.33
9517,2024,1.92
9517,2025,4.53
9519,2021,3.44
9519,2022,4.29
9519,2023,1.27
9519,2024,2.43
9519,2025,3.1
9531,2021,3.31
9531,2022,1.4
9531,2023,3.15
9531,2024,3.66
9531,2025,2.45
9532,2021,3.0
9532,2022,2.17
9532,2023,4.48
9532,2024,3.4
9532,2025,3.21
9533,2021,4.78
9533,2022,3.66
9533,2023,2.12
9533,2024,3.57
9533,2025,4.85
9534,2021,1.09
9534,2022,3.51
9534,2023,1.63
9534,2024,4.27
9534,2025,3.56
9535,2021,4.75
9535,2022,3.68
9535,2023,1.07
9535,2024,3.04
9535,2025,4.61
9536,2021,1.93
9536,2022,1.33
9536,2023,3.88
9536,2024,3.01
9536,2025,1.19
9537,2021,2.12
9537,2022,2.31
9537,2023,3.67
9537,2024,2.89
9537,2025,2.95
9539,2021,4.23
9539,2022,2.11
9539,2023,3.69
9539,2024,2.47
9539,2025,2.67
9543,2021,3.22
9543,2022,3.78
9543,2023,4.78
9543,2024,2.08
9543,2025,1.41
9551,2021,2.72
9551,2022,3.19
9551,2023,1.91
9551,2024,4.56
9551,2025,4.2
9552,2021,2.97
9552,2022,2.8
9552,2023,1.16
9552,2024,3.15
9552,2025,3.38
9553,2021,4.57
9553,2022,3.0
9553,2023,1.63
9553,2024,1.72
9553,2025,1.64
9554,2021,4.75
9554,2022,4.17
9554,2023,4.3
9554,2024,4.36
9554,2025,1.38
9556,2021,3.81
9556,2022,3.82
9556,2023,1.9
9556,2024,2.96
9556,2025,3.65
9557,2021,4.59
9557,2022,1.44
9557,2023,4.57
9557,2024,4.69
9557,2025,4.69
9558,2021,1.02
9558,2022,1.88
9558,2023,3.76
9558,2024,2.29
9558,2025,1.24
9560,2021,4.05
9560,2022,1.11
9560,2023,2.78
9560,2024,4.79
9560,2025,2.76
9561,2021,4.65
9561,2022,2.64
9561,2023,2.39
9561,2024,1.43
9561,2025,2.43
9562,2021,2.35
9562,2022,4.39
9562,2023,4.68
9562,2024,1.09
9562,2025,1.39
9563,2021,3.57
9563,2022,2.94
9563,2023,2.19
9563,2024,2.04
9563,2025,1.9
9564,2021,3.1
9564,2022,1.07
9564,2023,3.96
9564,2024,2.2
9564,2025,2.71
9565,2021,3.11
9565,2022,1.85
9565,2023,4.53
9565,2024,3.73
9565,2025,4.48
9601,2021,2.9
9601,2022,2.73
9601,2023,1.95
9601,2024,3.18
9601,2025,3.37
9602,2021,2.68
9602,2022,1.58
9602,2023,2.09
9602,2024,1.06
9602,2025,2.28
9603,2021,3.32
9603,2022,4.82
9603,2023,1.71
9603,2024,1.22
9603,2025,2.19
9605,2021,1.63
9605,2022,3.78
9605,2023,1.02
9605,2024,4.92
9605,2025,4.42
9610,2021,2.96
9610,2022,4.68
9610,2023,3.51
9610,2024,4.98
9610,2025,2.11
9612,2021,4.99
9612,2022,1.72
9612,2023,2.41
9612,2024,4.74
9612,2025,2.48
9616,2021,1.84
9616,2022,1.24
9616,2023,1.6
9616,2024,2.42
9616,2025,2.68
9619,2021,3.17
9619,2022,4.25
9619,2023,1.05
